APS,ABPS,subARP,mis_match,subTCP,TCP_rate,ARP Spoofing,IP Spoofing
50,76,0,0,42,19.63636364,0,1
0,0,0,0,0,11.63636364,0,1
0,0,0,0,0,10.90909091,0,1
0,232,0,0,0,10.18181818,0,1
40,224,0,0,2,10.18181818,0,1
70,0,0,0,4,9.818181818,0,1
58,0,0,0,4,10.18181818,0,1
22,0,0,0,4,10.18181818,0,1
4,0,0,0,4,10.18181818,0,1
2,0,0,0,4,8.727272727,0,1
2,8,0,0,4,10.18181818,0,1
2,263,0,0,4,10.18181818,0,1
122,181,0,0,4,9.454545455,0,1
158,204,0,0,5,10.18181818,0,1
63,193,0,0,5,10.90909091,0,1
40,202,0,0,5,10.18181818,0,1
45,182,0,0,5,10.18181818,0,1
66,19,0,0,5,10.90909091,0,1
62,0,0,0,5,11.63636364,0,1
24,0,0,0,5,10.18181818,0,1
4,0,0,0,7,10.18181818,0,1
4,0,0,0,7,9.454545455,0,1
2,1,0,0,7,10.18181818,0,1
2,212,0,0,8,9.818181818,0,1
56,211,0,0,9,9.818181818,0,1
134,197,0,0,10,9.818181818,0,1
108,218,0,0,10,10.90909091,0,1
58,197,0,0,11,9.454545455,0,1
52,214,0,0,11,10.18181818,0,1
60,45,0,0,11,9.454545455,0,1
58,0,0,0,11,10.18181818,0,1
32,0,0,0,11,11.63636364,0,1
4,0,0,0,11,10.18181818,0,1
0,0,0,0,13,9.818181818,0,1
2,0,0,0,13,10.18181818,0,1
4,158,0,0,13,10.18181818,0,1
80,210,0,0,14,9.818181818,0,1
156,198,0,0,15,9.818181818,0,1
120,244,0,0,16,9.818181818,0,1
46,203,0,0,17,10.54545455,0,1
32,193,0,0,19,9.818181818,0,1
68,50,0,0,19,10.90909091,0,1
64,0,0,0,21,9.818181818,0,1
28,0,0,0,21,10.18181818,0,1
4,0,0,0,21,9.454545455,0,1
4,0,0,0,21,10.18181818,0,1
2,0,0,0,21,10.18181818,0,1
2,155,0,0,22,9.818181818,0,1
70,221,0,0,24,9.818181818,0,1
158,219,0,0,25,10.18181818,0,1
105,212,1,1,25,10.18181818,0,1
24,188,0,0,25,10.18181818,0,1
32,221,0,0,29,10.90909091,0,1
74,55,0,0,29,10.18181818,0,1
84,0,0,0,29,10.90909091,0,1
48,0,0,0,29,9.454545455,0,1
6,0,0,0,29,9.454545455,0,1
0,0,0,0,29,11.63636364,0,1
2,0,0,0,29,10.18181818,0,1
4,145,0,0,29,9.454545455,0,1
70,217,0,0,30,10.90909091,0,1
149,234,-3,0,30,11.63636364,0,1
84,264,0,0,32,9.818181818,0,1
38,207,0,0,32,10.18181818,0,1
40,172,0,0,32,9.454545455,0,1
46,42,0,0,32,10.18181818,0,1
40,0,0,0,34,9.818181818,0,1
22,0,0,0,34,10.18181818,0,1
8,0,0,0,34,10.18181818,0,1
2,0,0,0,35,9.818181818,0,1
0,0,0,0,35,10.18181818,0,1
0,182,0,0,37,10.54545455,0,1
80,218,0,0,39,12,0,1
154,204,0,0,40,10.18181818,0,1
92,166,0,0,40,10.18181818,0,1
42,264,0,0,41,9.818181818,0,1
52,206,0,0,41,1.454545455,0,1
120,215,0,0,0,10.18181818,0,1
31,272,0,0,0,13.09090909,0,1
44,217,0,0,0,9.454545455,0,1
64,104,0,0,0,10.18181818,0,1
54,0,0,0,0,10.18181818,0,1
30,0,0,0,0,10.18181818,0,1
2,0,0,0,0,10.18181818,0,1
0,8,0,0,1,9.818181818,0,1
16,248,0,0,2,10.18181818,0,1
116,258,0,0,2,10.18181818,0,1
96,217,0,0,2,10.18181818,0,1
46,215,0,0,2,10.18181818,0,1
32,185,0,0,2,10.18181818,0,1
54,94,0,0,2,9.454545455,0,1
80,0,0,0,2,10.18181818,0,1
36,0,0,0,2,10.18181818,0,1
2,0,0,0,2,9.454545455,0,1
4,0,0,0,2,10.18181818,0,1
4,0,0,0,2,10.18181818,0,1
3,1,0,0,0,10.90909091,0,1
11,0,0,0,2,10.18181818,0,1
10,40,0,0,2,10.18181818,0,1
30,222,0,0,2,10.90909091,0,1
114,268,0,0,2,11.63636364,0,1
102,212,0,0,2,9.454545455,0,1
58,259,0,0,4,9.818181818,0,1
52,252,0,0,4,10.90909091,0,1
93,7,0,0,8,10.54545455,0,1
67,0,0,0,8,11.63636364,0,1
6,0,0,0,8,9.454545455,0,1
8,0,0,0,8,12.36363636,0,1
12,0,0,0,9,9.818181818,0,1
8,1,0,0,10,10.18181818,0,1
8,210,0,0,11,10.54545455,0,1
110,239,0,0,12,9.454545455,0,1
144,211,0,0,15,12,0,1
58,251,0,0,16,10.90909091,0,1
24,281,0,0,16,10.18181818,0,1
56,152,0,0,18,11.27272727,0,1
96,0,0,0,18,10.18181818,0,1
60,0,0,0,19,10.54545455,0,1
2,0,0,0,20,11.27272727,0,1
2,0,0,0,20,9.454545455,0,1
5,0,0,0,22,10.90909091,0,1
5,128,0,0,22,9.454545455,0,1
40,212,0,0,22,10.18181818,0,1
126,215,0,0,23,13.09090909,0,1
112,232,0,0,24,10.18181818,0,1
56,194,0,0,24,10.18181818,0,1
64,219,0,0,25,9.818181818,0,1
52,116,0,0,26,10.90909091,0,1
60,0,0,0,28,11.63636364,0,1
40,0,0,0,28,10.18181818,0,1
4,0,0,0,28,10.90909091,0,1
6,0,0,0,28,9.454545455,0,1
6,0,0,0,28,12.36363636,0,1
12,92,0,0,28,9.454545455,0,1
28,222,0,0,28,10.18181818,0,1
122,234,0,0,28,10.18181818,0,1
144,225,0,0,29,9.818181818,0,1
62,208,0,0,30,11.27272727,0,1
38,213,0,0,30,11.63636364,0,1
46,209,0,0,30,10.90909091,0,1
72,0,0,0,30,10.18181818,0,1
54,0,0,0,30,10.18181818,0,1
17,1,0,0,30,10.90909091,0,1
13,0,0,0,32,10.18181818,0,1
8,0,0,0,32,13.81818182,0,1
6,154,0,0,33,10.54545455,0,1
58,248,0,0,33,10.90909091,0,1
135,209,0,0,34,11.27272727,0,1
98,197,0,0,35,10.18181818,0,1
49,217,0,0,35,12.36363636,0,1
42,214,0,0,35,10.18181818,0,1
47,62,0,0,39,11.27272727,0,1
91,0,0,0,39,11.63636364,0,1
74,0,0,0,39,10.18181818,0,1
8,0,0,0,41,9.818181818,0,1
10,0,0,0,41,10.90909091,0,1
10,0,0,0,41,10.90909091,0,1
6,109,0,0,41,9.454545455,0,1
50,210,0,0,41,10.18181818,0,1
130,216,0,0,43,12,0,1
120,241,0,0,43,10.18181818,0,1
40,239,0,0,43,11.63636364,0,1
44,232,0,0,44,9.818181818,0,1
53,78,0,0,45,9.454545455,0,1
64,0,0,0,45,11.63636364,0,1
48,0,0,0,45,9.454545455,0,1
14,0,0,0,45,10.18181818,0,1
8,0,0,0,45,11.63636364,0,1
12,0,0,0,45,9.454545455,0,1
8,173,0,0,47,11.27272727,0,1
56,223,0,0,49,11.27272727,0,1
126,226,0,0,52,11.63636364,0,1
114,243,0,0,52,10.90909091,0,1
42,223,0,0,54,0,0,1
48,230,0,0,0,10.18181818,0,1
74,251,0,0,0,10.90909091,0,1
60,123,0,0,1,9.090909091,0,1
70,0,0,0,2,12,0,1
46,0,0,0,2,10.18181818,0,1
4,0,0,0,2,10.18181818,0,1
5,1,0,0,4,13.09090909,0,1
9,0,0,0,4,10.18181818,0,1
6,147,0,0,4,10.90909091,0,1
62,250,0,0,4,10.18181818,0,1
128,213,0,0,4,10.18181818,0,1
92,218,0,0,4,10.90909091,0,1
62,214,0,0,5,9.818181818,0,1
50,239,0,0,8,13.09090909,0,1
58,32,0,0,8,10.90909091,0,1
72,0,0,0,10,11.63636364,0,1
44,0,0,0,10,10.90909091,0,1
0,0,0,0,10,11.63636364,0,1
4,0,0,0,10,10.90909091,0,1
8,0,0,0,10,9.454545455,0,1
8,207,0,0,12,10.90909091,0,1
136,210,0,0,12,10.90909091,0,1
144,247,0,0,12,11.63636364,0,1
28,219,0,0,12,10.18181818,0,1
24,211,0,0,12,10.18181818,0,1
40,161,0,0,13,9.818181818,0,1
94,0,0,0,14,11.27272727,0,1
80,0,0,0,14,10.18181818,0,1
8,0,0,0,14,9.454545455,0,1
0,0,0,0,14,10.18181818,0,1
4,0,0,0,14,10.18181818,0,1
9,43,0,0,16,11.63636364,0,1
39,225,0,0,18,10.54545455,0,1
112,199,0,0,19,11.27272727,0,1
120,204,0,0,21,11.27272727,0,1
52,221,0,0,22,10.54545455,0,1
38,217,0,0,24,11.27272727,0,1
48,170,0,0,24,11.63636364,0,1
90,0,0,0,24,9.454545455,0,1
72,0,0,0,26,11.63636364,0,1
16,0,0,0,26,10.90909091,0,1
6,0,0,0,26,11.63636364,0,1
6,0,0,0,30,11.63636364,0,1
6,35,0,0,30,9.454545455,0,1
20,191,0,0,30,11.63636364,0,1
134,214,0,0,30,10.18181818,0,1
140,233,0,0,32,11.63636364,0,1
38,214,0,0,33,11.63636364,0,1
52,216,0,0,34,9.818181818,0,1
60,196,0,0,34,10.90909091,0,1
66,0,0,0,34,10.18181818,0,1
60,0,0,0,34,11.63636364,0,1
16,0,0,0,34,11.63636364,0,1
0,0,0,0,34,10.90909091,0,1
0,0,0,0,34,10.18181818,0,1
7,16,0,0,36,10.90909091,0,1
11,272,0,0,36,10.90909091,0,1
90,191,0,0,38,10.18181818,0,1
123,202,0,0,38,10.18181818,0,1
66,215,0,0,38,10.18181818,0,1
56,206,0,0,38,10.90909091,0,1
50,214,0,0,38,9.454545455,0,1
72,0,0,0,38,10.18181818,0,1
50,0,0,0,38,10.90909091,0,1
10,0,0,0,40,10.54545455,0,1
4,0,0,0,40,10.90909091,0,1
4,0,0,0,40,10.18181818,0,1
8,27,0,0,40,12.36363636,0,1
16,249,0,0,42,12,0,1
118,220,0,0,42,10.90909091,0,1
106,218,0,0,42,10.18181818,0,1
50,216,0,0,42,10.90909091,0,1
54,188,0,0,43,9.818181818,0,1
46,51,0,0,44,10.18181818,0,1
50,0,0,0,44,9.454545455,0,1
26,0,0,0,44,10.18181818,0,1
0,0,0,0,44,12.36363636,0,1
2,0,0,0,44,10.18181818,0,1
10,0,0,0,44,10.90909091,0,1
2,0,0,0,0,0.727272727,0,0
0,12,0,0,0,0.727272727,0,0
6,246,0,0,0,0.727272727,0,0
142,236,0,0,0,0.727272727,0,0
108,258,0,0,0,0.727272727,0,0
54,273,0,0,0,0.727272727,0,0
54,246,0,0,0,0.727272727,0,0
36,1,0,0,0,0.727272727,0,0
22,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
10,24,0,0,0,0.727272727,0,0
14,203,0,0,0,0.727272727,0,0
112,233,0,0,0,0.727272727,0,0
128,276,0,0,0,0.727272727,0,0
57,265,0,0,0,0.727272727,0,0
57,208,0,0,0,0.727272727,0,0
32,78,0,0,0,0.727272727,0,0
35,0,0,0,0,0.727272727,0,0
39,0,0,0,0,0.727272727,0,0
11,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
11,1,0,0,0,0.727272727,0,0
9,234,0,0,0,0.727272727,0,0
79,302,0,0,0,0.727272727,0,0
110,289,0,0,0,0.727272727,0,0
74,243,0,0,0,0.727272727,0,0
60,265,0,0,0,0.727272727,0,0
54,37,0,0,0,0.727272727,0,0
57,1,0,0,0,0.727272727,0,0
29,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
9,1,0,0,0,0.727272727,0,0
7,176,0,0,0,0.727272727,0,0
98,297,0,0,0,0.727272727,0,0
124,232,0,0,0,0.727272727,0,0
50,259,0,0,0,0.727272727,0,0
54,278,0,0,0,0.727272727,0,0
46,24,0,0,0,0.727272727,0,0
38,0,0,0,0,0.727272727,0,0
18,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,227,0,0,0,0.727272727,0,0
90,266,0,0,0,0.727272727,0,0
148,229,0,0,0,0.727272727,0,0
66,246,0,0,0,0.727272727,0,0
56,277,0,0,0,0.727272727,0,0
66,35,0,0,0,0.727272727,0,0
63,0,0,0,0,0.727272727,0,0
22,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
12,215,0,0,0,0.727272727,0,0
62,207,0,0,0,0.727272727,0,0
122,229,0,0,0,0.727272727,0,0
83,240,0,0,0,0.727272727,0,0
41,244,0,0,0,0.727272727,0,0
37,181,0,0,0,0.727272727,0,0
66,19,0,0,0,0.727272727,0,0
60,0,0,0,0,0.727272727,0,0
33,1,0,0,0,0.727272727,0,0
9,0,0,0,0,0.727272727,0,0
7,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
12,161,0,0,0,0.727272727,0,0
50,234,0,0,0,0.727272727,0,0
105,199,0,0,0,0.727272727,0,0
122,215,0,0,0,0.727272727,0,0
52,206,0,0,0,0.727272727,0,0
34,221,0,0,0,0.727272727,0,0
38,208,0,0,0,0.727272727,0,0
56,45,0,0,0,0.727272727,0,0
52,0,0,0,0,0.727272727,0,0
33,1,0,0,0,0.727272727,0,0
9,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,86,0,0,0,0.727272727,0,0
20,225,0,0,0,0.727272727,0,0
106,224,0,0,0,0.727272727,0,0
124,201,0,0,0,0.727272727,0,0
66,234,0,0,0,0.727272727,0,0
34,227,0,0,0,0.727272727,0,0
36,214,0,0,0,0.727272727,0,0
54,78,0,0,0,0.727272727,0,0
68,0,0,0,0,0.727272727,0,0
50,0,0,0,0,0.727272727,0,0
31,1,0,0,0,0.727272727,0,0
3,0,0,0,0,0.727272727,0,0
7,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
8,61,0,0,0,0.727272727,0,0
14,1280,0,0,0,0.727272727,0,0
8,378,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
18,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
20,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
18,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
18,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
14,0,-2,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
